source	set	file	bg	lv	my
7T	masks	51_slice005_frame017-mask.png	235810	3853	2001
7T	masks	51_slice005_frame018-mask.png	235889	3770	2005
7T	masks	51_slice005_frame019-mask.png	235811	3722	2131
7T	masks	51_slice005_frame020-mask.png	235861	3813	1990
7T	masks	51_slice005_frame021-mask.png	235724	3799	2141
7T	masks	51_slice005_frame022-mask.png	235739	3868	2057
7T	masks	51_slice005_frame023-mask.png	235491	4161	2012
7T	masks	51_slice005_frame024-mask.png	235623	4182	1859
7T	masks	51_slice006_frame000-mask.png	234846	4588	2230
7T	masks	51_slice006_frame001-mask.png	234945	4470	2249
7T	masks	51_slice006_frame002-mask.png	235052	4421	2191
7T	masks	51_slice006_frame003-mask.png	235169	4274	2221
7T	masks	51_slice006_frame004-mask.png	235407	3985	2272
7T	masks	51_slice006_frame005-mask.png	235560	3522	2582
7T	masks	51_slice006_frame006-mask.png	235648	3389	2627
7T	masks	51_slice006_frame007-mask.png	235887	2924	2853
7T	masks	51_slice006_frame008-mask.png	236045	3038	2581
7T	masks	51_slice006_frame009-mask.png	236052	2737	2875
7T	masks	51_slice006_frame010-mask.png	235917	2671	3076
7T	masks	51_slice006_frame011-mask.png	235801	2795	3068
7T	masks	51_slice006_frame012-mask.png	235910	2901	2853
7T	masks	51_slice006_frame013-mask.png	235869	3619	2176
7T	masks	51_slice006_frame014-mask.png	235370	4171	2123
7T	masks	51_slice006_frame015-mask.png	235276	4336	2052
7T	masks	51_slice006_frame016-mask.png	235217	4282	2165
7T	masks	51_slice006_frame017-mask.png	235267	4279	2118
7T	masks	51_slice006_frame018-mask.png	234976	4225	2463
7T	masks	51_slice006_frame019-mask.png	235265	4237	2162
7T	masks	51_slice006_frame020-mask.png	235154	4208	2302
7T	masks	51_slice006_frame021-mask.png	235127	4271	2266
7T	masks	51_slice006_frame022-mask.png	234985	4222	2457
7T	masks	51_slice006_frame023-mask.png	235048	4501	2115
7T	masks	51_slice006_frame024-mask.png	234818	4568	2278
7T	masks	51_slice007_frame000-mask.png	234187	5204	2273
7T	masks	51_slice007_frame001-mask.png	234267	5134	2263
7T	masks	51_slice007_frame002-mask.png	234256	5056	2352
7T	masks	51_slice007_frame003-mask.png	234597	4744	2323
7T	masks	51_slice007_frame004-mask.png	234860	4382	2422
7T	masks	51_slice007_frame005-mask.png	234870	4042	2752
7T	masks	51_slice007_frame006-mask.png	235165	3668	2831
7T	masks	51_slice007_frame007-mask.png	235518	3212	2934
7T	masks	51_slice007_frame008-mask.png	235679	2995	2990
7T	masks	51_slice007_frame009-mask.png	235560	2879	3225
7T	masks	51_slice007_frame010-mask.png	235404	3001	3259
7T	masks	51_slice007_frame011-mask.png	235445	3196	3023
7T	masks	51_slice007_frame012-mask.png	235563	3185	2916
7T	masks	51_slice007_frame013-mask.png	235485	3645	2534
7T	masks	51_slice007_frame014-mask.png	234918	4105	2641
7T	masks	51_slice007_frame015-mask.png	234939	4786	1939
7T	masks	51_slice007_frame016-mask.png	234614	4683	2367
7T	masks	51_slice007_frame017-mask.png	234486	4857	2321
7T	masks	51_slice007_frame018-mask.png	234452	4857	2355
7T	masks	51_slice007_frame019-mask.png	234489	4808	2367
7T	masks	51_slice007_frame020-mask.png	234643	4655	2366
7T	masks	51_slice007_frame021-mask.png	234784	4692	2188
7T	masks	51_slice007_frame022-mask.png	234720	4926	2018
7T	masks	51_slice007_frame023-mask.png	234348	5149	2167
7T	masks	51_slice007_frame024-mask.png	234196	5107	2361
7T	masks	51_slice008_frame000-mask.png	233501	5367	2796
7T	masks	51_slice008_frame001-mask.png	233471	5342	2851
7T	masks	51_slice008_frame002-mask.png	233891	5247	2526
7T	masks	51_slice008_frame003-mask.png	234110	4997	2557
7T	masks	51_slice008_frame004-mask.png	234329	4514	2821
7T	masks	51_slice008_frame005-mask.png	234653	4402	2609
7T	masks	51_slice008_frame006-mask.png	234876	4039	2749
7T	masks	51_slice008_frame007-mask.png	234874	3577	3213
7T	masks	51_slice008_frame008-mask.png	235255	3352	3057
7T	masks	51_slice008_frame009-mask.png	235350	3222	3092
7T	masks	51_slice008_frame010-mask.png	235102	3597	2965
7T	masks	51_slice008_frame011-mask.png	235039	3481	3144
7T	masks	51_slice008_frame012-mask.png	234893	3837	2934
7T	masks	51_slice008_frame013-mask.png	234507	4073	3084
7T	masks	51_slice008_frame014-mask.png	234358	4533	2773
7T	masks	51_slice008_frame015-mask.png	233944	5180	2540
7T	masks	51_slice008_frame016-mask.png	233780	4986	2898
7T	masks	51_slice008_frame017-mask.png	233829	5268	2567
7T	masks	51_slice008_frame018-mask.png	233855	5244	2565
7T	masks	51_slice008_frame019-mask.png	233766	5266	2632
7T	masks	51_slice008_frame020-mask.png	233849	5118	2697
7T	masks	51_slice008_frame021-mask.png	234168	4872	2624
7T	masks	51_slice008_frame022-mask.png	233859	5145	2660
7T	masks	51_slice008_frame023-mask.png	233695	5278	2691
7T	masks	51_slice008_frame024-mask.png	233706	5370	2588
7T	masks	51_slice009_frame000-mask.png	233393	5646	2625
7T	masks	51_slice009_frame001-mask.png	233371	5512	2781
7T	masks	51_slice009_frame002-mask.png	233698	5644	2322
7T	masks	51_slice009_frame003-mask.png	233752	5188	2724
7T	masks	51_slice009_frame004-mask.png	234362	4835	2467
7T	masks	51_slice009_frame005-mask.png	234335	4492	2837
7T	masks	51_slice009_frame006-mask.png	234542	4154	2968
7T	masks	51_slice009_frame007-mask.png	234793	3745	3126
7T	masks	51_slice009_frame008-mask.png	235006	3450	3208
7T	masks	51_slice009_frame009-mask.png	235199	3201	3264
7T	masks	51_slice009_frame010-mask.png	235023	3413	3228
7T	masks	51_slice009_frame011-mask.png	235078	3712	2874
7T	masks	51_slice009_frame012-mask.png	234707	3962	2995
7T	masks	51_slice009_frame013-mask.png	234392	4556	2716
7T	masks	51_slice009_frame014-mask.png	233999	4967	2698
7T	masks	51_slice009_frame015-mask.png	233908	5188	2568
7T	masks	51_slice009_frame016-mask.png	233736	5348	2580
7T	masks	51_slice009_frame017-mask.png	233509	5271	2884
7T	masks	51_slice009_frame018-mask.png	233708	5043	2913
7T	masks	51_slice009_frame019-mask.png	233737	5147	2780
7T	masks	51_slice009_frame020-mask.png	233819	5224	2621
7T	masks	51_slice009_frame021-mask.png	233625	5320	2719
7T	masks	51_slice009_frame022-mask.png	233601	5367	2696
7T	masks	51_slice009_frame023-mask.png	233397	5538	2729
7T	masks	51_slice009_frame024-mask.png	233289	5612	2763
7T	masks	51_slice010_frame000-mask.png	233463	5687	2514
7T	masks	51_slice010_frame001-mask.png	233523	5289	2852
7T	masks	51_slice010_frame002-mask.png	233654	5461	2549
7T	masks	51_slice010_frame003-mask.png	233823	5044	2797
7T	masks	51_slice010_frame004-mask.png	234497	4781	2386
7T	masks	51_slice010_frame005-mask.png	234760	4253	2651
7T	masks	51_slice010_frame006-mask.png	234987	3666	3011
7T	masks	51_slice010_frame007-mask.png	235189	3592	2883
7T	masks	51_slice010_frame008-mask.png	235179	3616	2869
7T	masks	51_slice010_frame009-mask.png	235037	3250	3377
7T	masks	51_slice010_frame010-mask.png	235195	3178	3291
7T	masks	51_slice010_frame011-mask.png	235136	3315	3213
7T	masks	51_slice010_frame012-mask.png	234799	3855	3010
7T	masks	51_slice010_frame013-mask.png	234390	4279	2995
7T	masks	51_slice010_frame014-mask.png	234221	4545	2898
7T	masks	51_slice010_frame015-mask.png	234018	4980	2666
7T	masks	51_slice010_frame016-mask.png	233738	5119	2807
7T	masks	51_slice010_frame017-mask.png	233847	5171	2646
7T	masks	51_slice010_frame018-mask.png	233757	5384	2523
7T	masks	51_slice010_frame019-mask.png	233962	5175	2527
7T	masks	51_slice010_frame020-mask.png	233922	5213	2529
7T	masks	51_slice010_frame021-mask.png	233834	5332	2498
7T	masks	51_slice010_frame022-mask.png	233564	5447	2653
7T	masks	51_slice010_frame023-mask.png	233545	5633	2486
7T	masks	51_slice010_frame024-mask.png	233278	5673	2713
7T	masks	51_slice011_frame000-mask.png	233214	5535	2915
7T	masks	51_slice011_frame001-mask.png	233431	5536	2697
7T	masks	51_slice011_frame002-mask.png	233596	5545	2523
7T	masks	51_slice011_frame003-mask.png	234047	4844	2773
7T	masks	51_slice011_frame004-mask.png	234506	4440	2718
7T	masks	51_slice011_frame005-mask.png	234905	3971	2788
7T	masks	51_slice011_frame006-mask.png	235101	3760	2803
7T	masks	51_slice011_frame007-mask.png	234984	3575	3105
7T	masks	51_slice011_frame008-mask.png	235388	3200	3076
7T	masks	51_slice011_frame009-mask.png	235477	3009	3178
7T	masks	51_slice011_frame010-mask.png	235159	3061	3444
7T	masks	51_slice011_frame011-mask.png	235329	3159	3176
7T	masks	51_slice011_frame012-mask.png	234885	3450	3329
7T	masks	51_slice011_frame013-mask.png	234822	4313	2529
7T	masks	51_slice011_frame014-mask.png	234452	4265	2947
7T	masks	51_slice011_frame015-mask.png	234132	4586	2946
7T	masks	51_slice011_frame016-mask.png	234042	4862	2760
7T	masks	51_slice011_frame017-mask.png	233912	5094	2658
7T	masks	51_slice011_frame018-mask.png	233800	5126	2738
7T	masks	51_slice011_frame019-mask.png	233567	5077	3020
7T	masks	51_slice011_frame020-mask.png	233866	4883	2915
7T	masks	51_slice011_frame021-mask.png	233632	5277	2755
7T	masks	51_slice011_frame022-mask.png	233545	5251	2868
7T	masks	51_slice011_frame023-mask.png	233333	5785	2546
7T	masks	51_slice011_frame024-mask.png	233192	5555	2917
7T	masks	51_slice012_frame000-mask.png	233469	5434	2761
7T	masks	51_slice012_frame001-mask.png	233502	5581	2581
7T	masks	51_slice012_frame002-mask.png	233692	5388	2584
7T	masks	51_slice012_frame003-mask.png	234205	4890	2569
7T	masks	51_slice012_frame004-mask.png	234387	4560	2717
7T	masks	51_slice012_frame005-mask.png	241664	0	0
7T	masks	51_slice012_frame006-mask.png	241664	0	0
7T	masks	51_slice012_frame007-mask.png	241664	0	0
7T	masks	51_slice012_frame008-mask.png	241664	0	0
7T	masks	51_slice012_frame009-mask.png	241664	0	0
7T	masks	51_slice012_frame010-mask.png	241664	0	0
7T	masks	51_slice012_frame011-mask.png	241664	0	0
7T	masks	51_slice012_frame012-mask.png	241664	0	0
7T	masks	51_slice012_frame013-mask.png	241664	0	0
7T	masks	51_slice012_frame014-mask.png	234269	4634	2761
7T	masks	51_slice012_frame015-mask.png	234241	4850	2573
7T	masks	51_slice012_frame016-mask.png	233920	5331	2413
7T	masks	51_slice012_frame017-mask.png	233696	5362	2606
7T	masks	51_slice012_frame018-mask.png	233871	5120	2673
7T	masks	51_slice012_frame019-mask.png	233714	5284	2666
7T	masks	51_slice012_frame020-mask.png	233650	5287	2727
7T	masks	51_slice012_frame021-mask.png	233498	5311	2855
7T	masks	51_slice012_frame022-mask.png	233576	5101	2987
7T	masks	51_slice012_frame023-mask.png	233488	5421	2755
7T	masks	51_slice012_frame024-mask.png	233187	5511	2966
7T	masks	51_slice013_frame000-mask.png	233792	5387	2485
7T	masks	51_slice013_frame001-mask.png	234007	5073	2584
7T	masks	51_slice013_frame002-mask.png	241664	0	0
7T	masks	51_slice013_frame003-mask.png	241664	0	0
7T	masks	51_slice013_frame004-mask.png	241664	0	0
7T	masks	51_slice013_frame005-mask.png	241664	0	0
7T	masks	51_slice013_frame006-mask.png	241664	0	0
7T	masks	51_slice013_frame007-mask.png	241664	0	0
7T	masks	51_slice013_frame008-mask.png	241664	0	0
7T	masks	51_slice013_frame009-mask.png	241664	0	0
7T	masks	51_slice013_frame010-mask.png	241664	0	0
7T	masks	51_slice013_frame011-mask.png	241664	0	0
7T	masks	51_slice013_frame012-mask.png	241664	0	0
7T	masks	51_slice013_frame013-mask.png	241664	0	0
7T	masks	51_slice013_frame014-mask.png	241664	0	0
7T	masks	51_slice013_frame015-mask.png	234706	4166	2792
7T	masks	51_slice013_frame016-mask.png	234578	4319	2767
7T	masks	51_slice013_frame017-mask.png	234436	4372	2856
7T	masks	51_slice013_frame018-mask.png	234235	4357	3072
7T	masks	51_slice013_frame019-mask.png	234087	4384	3193
7T	masks	51_slice013_frame020-mask.png	234149	4627	2888
7T	masks	51_slice013_frame021-mask.png	234090	4748	2826
7T	masks	51_slice013_frame022-mask.png	233634	5004	3026
7T	masks	51_slice013_frame023-mask.png	233528	5157	2979
7T	masks	51_slice013_frame024-mask.png	233576	5297	2791
7T	masks	51_slice014_frame000-mask.png	241664	0	0
7T	masks	51_slice014_frame001-mask.png	241664	0	0
7T	masks	51_slice014_frame002-mask.png	241664	0	0
7T	masks	51_slice014_frame003-mask.png	241664	0	0
7T	masks	51_slice014_frame004-mask.png	241664	0	0
7T	masks	51_slice014_frame005-mask.png	241664	0	0
7T	masks	51_slice014_frame006-mask.png	241664	0	0
7T	masks	51_slice014_frame007-mask.png	241664	0	0
7T	masks	51_slice014_frame008-mask.png	241664	0	0
7T	masks	51_slice014_frame009-mask.png	241664	0	0
7T	masks	51_slice014_frame010-mask.png	241664	0	0
7T	masks	51_slice014_frame011-mask.png	241664	0	0
7T	masks	51_slice014_frame012-mask.png	241664	0	0
7T	masks	51_slice014_frame013-mask.png	241664	0	0
7T	masks	51_slice014_frame014-mask.png	241664	0	0
7T	masks	51_slice014_frame015-mask.png	241664	0	0
7T	masks	51_slice014_frame016-mask.png	241664	0	0
7T	masks	51_slice014_frame017-mask.png	241664	0	0
7T	masks	51_slice014_frame018-mask.png	241664	0	0
7T	masks	51_slice014_frame019-mask.png	241664	0	0
7T	masks	51_slice014_frame020-mask.png	241664	0	0
7T	masks	51_slice014_frame021-mask.png	241664	0	0
7T	masks	51_slice014_frame022-mask.png	241664	0	0
7T	masks	51_slice014_frame023-mask.png	241664	0	0
7T	masks	51_slice014_frame024-mask.png	241664	0	0
7T	masks	52_slice000_frame000-mask.png	241664	0	0
7T	masks	52_slice000_frame001-mask.png	241664	0	0
7T	masks	52_slice000_frame002-mask.png	241664	0	0
7T	masks	52_slice000_frame003-mask.png	241664	0	0
7T	masks	52_slice000_frame004-mask.png	241664	0	0
7T	masks	52_slice000_frame005-mask.png	241664	0	0
7T	masks	52_slice000_frame006-mask.png	241664	0	0
7T	masks	52_slice000_frame007-mask.png	241664	0	0
7T	masks	52_slice000_frame008-mask.png	241664	0	0
7T	masks	52_slice000_frame009-mask.png	241664	0	0
7T	masks	52_slice000_frame010-mask.png	241664	0	0
7T	masks	52_slice000_frame011-mask.png	241664	0	0
7T	masks	52_slice000_frame012-mask.png	241664	0	0
7T	masks	52_slice000_frame013-mask.png	241664	0	0
7T	masks	52_slice000_frame014-mask.png	241664	0	0
7T	masks	52_slice000_frame015-mask.png	241664	0	0
7T	masks	52_slice000_frame016-mask.png	241664	0	0
7T	masks	52_slice000_frame017-mask.png	241664	0	0
7T	masks	52_slice000_frame018-mask.png	241664	0	0
7T	masks	52_slice000_frame019-mask.png	241664	0	0
7T	masks	52_slice000_frame020-mask.png	241664	0	0
7T	masks	52_slice000_frame021-mask.png	241664	0	0
7T	masks	52_slice000_frame022-mask.png	241664	0	0
7T	masks	52_slice000_frame023-mask.png	241664	0	0
7T	masks	52_slice000_frame024-mask.png	241664	0	0
7T	masks	52_slice001_frame000-mask.png	240068	748	848
7T	masks	52_slice001_frame001-mask.png	239847	698	1119
7T	masks	52_slice001_frame002-mask.png	239523	812	1329
7T	masks	52_slice001_frame003-mask.png	239368	818	1478
7T	masks	52_slice001_frame004-mask.png	239704	0	1960
7T	masks	52_slice001_frame005-mask.png	241664	0	0
7T	masks	52_slice001_frame006-mask.png	241664	0	0
7T	masks	52_slice001_frame007-mask.png	241664	0	0
7T	masks	52_slice001_frame008-mask.png	241664	0	0
7T	masks	52_slice001_frame009-mask.png	241664	0	0
7T	masks	52_slice001_frame010-mask.png	241664	0	0
7T	masks	52_slice001_frame011-mask.png	241664	0	0
7T	masks	52_slice001_frame012-mask.png	241664	0	0
7T	masks	52_slice001_frame013-mask.png	241664	0	0
7T	masks	52_slice001_frame014-mask.png	241664	0	0
7T	masks	52_slice001_frame015-mask.png	240701	0	963
7T	masks	52_slice001_frame016-mask.png	240444	331	889
7T	masks	52_slice001_frame017-mask.png	240631	361	672
7T	masks	52_slice001_frame018-mask.png	240348	446	870
7T	masks	52_slice001_frame019-mask.png	240056	605	1003
7T	masks	52_slice001_frame020-mask.png	240150	498	1016
7T	masks	52_slice001_frame021-mask.png	240138	506	1020
7T	masks	52_slice001_frame022-mask.png	240024	578	1062
7T	masks	52_slice001_frame023-mask.png	240431	415	818
7T	masks	52_slice001_frame024-mask.png	240387	374	903
7T	masks	52_slice002_frame000-mask.png	238186	1828	1650
7T	masks	52_slice002_frame001-mask.png	238251	1664	1749
7T	masks	52_slice002_frame002-mask.png	238318	1371	1975
7T	masks	52_slice002_frame003-mask.png	238384	1427	1853
7T	masks	52_slice002_frame004-mask.png	238492	1003	2169
7T	masks	52_slice002_frame005-mask.png	239025	685	1954
7T	masks	52_slice002_frame006-mask.png	239048	602	2014
7T	masks	52_slice002_frame007-mask.png	238924	755	1985
7T	masks	52_slice002_frame008-mask.png	238956	685	2023
7T	masks	52_slice002_frame009-mask.png	239142	385	2137
7T	masks	52_slice002_frame010-mask.png	238967	432	2265
7T	masks	52_slice002_frame011-mask.png	238879	722	2063
7T	masks	52_slice002_frame012-mask.png	238904	1061	1699
7T	masks	52_slice002_frame013-mask.png	238885	1367	1412
7T	masks	52_slice002_frame014-mask.png	238662	1648	1354
7T	masks	52_slice002_frame015-mask.png	238322	1732	1610
7T	masks	52_slice002_frame016-mask.png	238687	1752	1225
7T	masks	52_slice002_frame017-mask.png	238738	1714	1212
7T	masks	52_slice002_frame018-mask.png	238501	1676	1487
7T	masks	52_slice002_frame019-mask.png	238395	1724	1545
7T	masks	52_slice002_frame020-mask.png	238332	1849	1483
7T	masks	52_slice002_frame021-mask.png	238097	1730	1837
7T	masks	52_slice002_frame022-mask.png	238441	1623	1600
7T	masks	52_slice002_frame023-mask.png	238306	1850	1508
7T	masks	52_slice002_frame024-mask.png	238227	1814	1623
7T	masks	52_slice003_frame000-mask.png	237075	2588	2001
7T	masks	52_slice003_frame001-mask.png	237213	2509	1942
7T	masks	52_slice003_frame002-mask.png	237340	2194	2130
7T	masks	52_slice003_frame003-mask.png	237669	1946	2049
7T	masks	52_slice003_frame004-mask.png	237793	1930	1941
7T	masks	52_slice003_frame005-mask.png	238332	1348	1984
7T	masks	52_slice003_frame006-mask.png	238416	1483	1765
7T	masks	52_slice003_frame007-mask.png	238501	905	2258
7T	masks	52_slice003_frame008-mask.png	238109	906	2649
7T	masks	52_slice003_frame009-mask.png	238251	714	2699
7T	masks	52_slice003_frame010-mask.png	238256	844	2564
7T	masks	52_slice003_frame011-mask.png	238096	712	2856
7T	masks	52_slice003_frame012-mask.png	238064	1695	1905
7T	masks	52_slice003_frame013-mask.png	238184	1756	1724
7T	masks	52_slice003_frame014-mask.png	238376	2008	1280
7T	masks	52_slice003_frame015-mask.png	238145	2076	1443
7T	masks	52_slice003_frame016-mask.png	238011	2277	1376
7T	masks	52_slice003_frame017-mask.png	237793	2256	1615
7T	masks	52_slice003_frame018-mask.png	237681	2299	1684
7T	masks	52_slice003_frame019-mask.png	237750	1985	1929
7T	masks	52_slice003_frame020-mask.png	237802	2088	1774
7T	masks	52_slice003_frame021-mask.png	237306	2340	2018
7T	masks	52_slice003_frame022-mask.png	237254	2619	1791
7T	masks	52_slice003_frame023-mask.png	237186	2384	2094
7T	masks	52_slice003_frame024-mask.png	236989	2696	1979
7T	masks	52_slice004_frame000-mask.png	236181	3700	1783
7T	masks	52_slice004_frame001-mask.png	235445	4180	2039
7T	masks	52_slice004_frame002-mask.png	235949	3463	2252
7T	masks	52_slice004_frame003-mask.png	236552	3115	1997
7T	masks	52_slice004_frame004-mask.png	236804	2757	2103
7T	masks	52_slice004_frame005-mask.png	236985	2469	2210
7T	masks	52_slice004_frame006-mask.png	237306	2047	2311
7T	masks	52_slice004_frame007-mask.png	237261	2054	2349
7T	masks	52_slice004_frame008-mask.png	237392	1629	2643
7T	masks	52_slice004_frame009-mask.png	237127	1597	2940
7T	masks	52_slice004_frame010-mask.png	236932	1628	3104
7T	masks	52_slice004_frame011-mask.png	237053	1737	2874
7T	masks	52_slice004_frame012-mask.png	237138	1945	2581
7T	masks	52_slice004_frame013-mask.png	236978	2631	2055
7T	masks	52_slice004_frame014-mask.png	237200	2844	1620
